Date,Vehicle ID,Route,Time,Location,Energy Level,Energy Consumed,Distance,Driving Time,Idle Time,Parking Time
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:26:11,"-90.553685,41.449125",43.50,1.32,0.62,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:26:28,"-90.559254,41.446785",43.30,1.13,0.54,0.00,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:26:52,"-90.568171,41.446380",42.93,2.12,0.75,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:27:26,"-90.580737,41.447192",42.42,2.85,1.06,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:28:53,"-90.609153,41.459306",41.55,4.91,2.73,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:29:34,"-90.618492,41.468335",41.20,2.01,1.28,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:31:12,"-90.643335,41.487637",40.67,2.99,2.99,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:32:33,"-90.666160,41.501246",37.68,16.89,2.44,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:33:25,"-90.674074,41.513343",37.12,3.15,1.56,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:34:57,"-90.676629,41.538122",35.54,8.93,2.78,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:36:44,"-90.678756,41.567297",35.10,2.50,3.26,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:37:38,"-90.676269,41.581899",34.35,4.24,1.64,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:38:53,"-90.676302,41.601007",33.44,5.12,2.14,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:39:27,"-90.685529,41.603863",33.31,0.72,0.90,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:41:13,"-90.723721,41.604307",32.53,4.41,3.18,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:43:16,"-90.766474,41.613296",31.36,6.62,3.70,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:45:02,"-90.802813,41.621421",30.49,4.92,3.16,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:16:48,"-90.871199,41.633103",58.70,10.10,5.96,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:19:16,"-90.924676,41.634289",56.60,11.84,4.45,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:22:10,"-90.987411,41.633655",54.27,13.16,5.22,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:23:57,"-91.026181,41.634081",53.36,5.16,3.23,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:25:23,"-91.055085,41.641563",52.51,4.83,2.55,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:26:42,"-91.081895,41.644602",51.96,3.08,2.26,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:28:32,"-91.120853,41.645282",51.03,5.25,3.24,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:30:33,"-91.163759,41.646664",49.27,9.96,3.57,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:32:15,"-91.197058,41.657358",48.41,4.88,3.02,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:34:43,"-91.250031,41.663491",46.74,9.41,4.47,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:37:19,"-91.307849,41.663041",45.23,8.52,4.81,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:39:05,"-91.346673,41.664118",43.64,8.98,3.23,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:40:18,"-91.373124,41.667694",42.82,4.63,2.25,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:41:08,"-91.391634,41.667063",42.21,3.46,1.55,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:42:59,"-91.433066,41.668038",40.26,11.02,3.45,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:43:42,"-91.448204,41.672733",39.38,5.00,1.37,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:45:41,"-91.488333,41.686524",38.91,2.66,3.68,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:47:10,"-91.521203,41.687350",37.72,6.70,2.73,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:48:25,"-91.548624,41.685655",37.61,0.65,2.30,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:49:28,"-91.571029,41.686522",36.59,5.76,1.87,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:50:35,"-91.593982,41.692389",35.71,4.97,2.02,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:51:31,"-91.614353,41.694212",34.49,6.86,1.72,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:52:37,"-91.638630,41.694448",33.64,4.79,2.02,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 00:53:55,"-91.667553,41.694058",31.75,10.72,2.41,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:25:17,"-91.733996,41.695008",59.72,11.45,5.53,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:27:14,"-91.777360,41.687967",57.61,11.91,3.70,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:28:14,"-91.800215,41.687819",56.15,8.27,1.90,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:30:32,"-91.853020,41.687354",53.43,15.36,4.39,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:32:14,"-91.892069,41.687500",52.45,5.54,3.25,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:34:18,"-91.939272,41.688038",50.70,9.90,3.92,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:36:03,"-91.976986,41.687117",49.40,7.34,3.14,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:38:19,"-92.025582,41.687260",47.77,9.20,4.04,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:40:10,"-92.065211,41.688801",46.89,4.97,3.30,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:41:36,"-92.096046,41.691544",45.70,6.76,2.58,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:42:48,"-92.121809,41.693824",44.89,4.55,2.16,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:43:51,"-92.144268,41.695797",43.56,7.50,1.88,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:46:04,"-92.192080,41.696227",42.49,6.07,3.98,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:48:20,"-92.240940,41.695867",41.17,7.44,4.06,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:49:34,"-92.267716,41.696344",40.48,3.91,2.23,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:51:22,"-92.306570,41.695852",39.74,4.16,3.23,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:53:46,"-92.358098,41.695724",37.95,10.09,4.28,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:55:34,"-92.396832,41.696296",36.92,5.87,3.22,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:57:27,"-92.437224,41.696229",36.03,4.98,3.36,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 02:58:45,"-92.465219,41.695153",35.34,3.95,2.33,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 03:01:26,"-92.523440,41.695846",34.88,2.60,4.85,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 03:03:06,"-92.559617,41.696705",34.08,4.49,3.01,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 03:05:11,"-92.604824,41.695910",32.36,9.73,3.76,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 03:07:43,"-92.660935,41.695777",30.68,9.47,4.66,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:38:19,"-92.709961,41.695289",58.85,10.34,4.08,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:39:06,"-92.727435,41.696326",58.17,3.87,1.46,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:41:08,"-92.773775,41.695503",58.02,0.84,3.86,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:44:55,"-92.860026,41.694882",54.92,17.52,7.17,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:46:47,"-92.899166,41.682855",53.51,7.94,3.54,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:49:17,"-92.956339,41.680768",51.14,13.39,4.77,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:51:38,"-93.009643,41.683041",50.43,4.01,4.44,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:52:55,"-93.039033,41.683330",49.10,7.53,2.44,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:53:56,"-93.062099,41.683883",48.73,2.09,1.92,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:54:47,"-93.081503,41.683053",48.73,0.02,1.62,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:56:08,"-93.111924,41.681520",47.70,5.82,2.55,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:57:21,"-93.139658,41.683116",46.90,4.48,2.32,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:57:57,"-93.153479,41.684231",46.37,3.01,1.16,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 04:59:10,"-93.180002,41.690758",45.91,2.59,2.35,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:00:38,"-93.211173,41.699713",45.14,4.33,2.83,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:03:55,"-93.284347,41.685613",42.76,13.47,6.29,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:05:26,"-93.317999,41.681722",42.00,4.27,2.86,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:09:22,"-93.406280,41.679676",38.75,18.38,7.35,0.07,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:12:02,"-93.464399,41.667547",38.00,4.25,5.03,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:13:45,"-93.500464,41.662097",36.73,7.16,3.12,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:16:51,"-93.565980,41.653635",34.34,13.52,5.54,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:17:23,"-93.576436,41.653372",33.84,2.80,0.88,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:18:04,"-93.589987,41.650545",33.55,1.66,1.19,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:18:54,"-93.608093,41.649612",33.51,0.22,1.51,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:19:59,"-93.631749,41.649558",33.44,0.37,1.97,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:21:38,"-93.667848,41.650876",32.45,5.62,3.01,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 05:22:59,"-93.697174,41.652185",31.08,7.77,2.44,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 06:53:16,"-93.736269,41.652289",59.62,8.22,3.26,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 06:54:47,"-93.769514,41.651089",58.38,7.01,2.77,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 06:55:22,"-93.777105,41.644420",57.80,3.27,1.03,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 06:56:52,"-93.776959,41.621207",57.26,3.06,2.58,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 06:58:36,"-93.777435,41.596336",55.45,10.19,2.77,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 06:59:26,"-93.790740,41.592273",54.34,6.27,1.28,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:00:55,"-93.819193,41.587014",52.75,9.00,2.53,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:03:12,"-93.860365,41.566169",52.96,0.00,4.14,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:05:01,"-93.899595,41.559248",53.51,0.00,3.36,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:07:57,"-93.961749,41.546065",53.36,0.83,5.38,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:09:12,"-93.988703,41.542961",52.04,7.45,2.27,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:10:56,"-94.025772,41.538774",50.21,10.38,3.12,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:12:53,"-94.064019,41.522978",49.32,5.04,3.64,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:14:12,"-94.092752,41.517704",48.69,3.52,2.48,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:15:48,"-94.128866,41.517810",47.93,4.32,3.01,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:17:09,"-94.158966,41.517961",46.95,5.53,2.51,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:18:54,"-94.195913,41.514016",45.39,8.81,3.23,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:20:23,"-94.218834,41.495968",43.98,7.98,2.77,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:21:46,"-94.249242,41.493298",42.94,5.84,2.59,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:25:44,"-94.337598,41.493125",38.41,25.61,7.37,0.07,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:28:49,"-94.406111,41.496080",35.39,17.05,5.78,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:31:51,"-94.474103,41.496087",33.61,10.10,5.67,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 07:35:30,"-94.554755,41.496840",30.20,19.23,6.73,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-23 09:05:45,"-94.594355,41.494211",59.64,3.20,3.33,0.03,0.00,0.00
